id,date,title,popularity,ticket_type,ticket_status,price_min,price_max,area,tags
28234519,"2016-12-09","Sunny Sweeney at Saxon Pub (December 9, 2016)",0.010844,,"Available",15.0,20.0,"Austin","contemporary country,country"
28234554,"2016-12-12","CRX with Streets of Laredo and Hideout at The Studio at Warehouse Live (December 12, 2016)",0.001667,,"Available",False,False,"Houston",""
28234584,"2016-12-29","Gillian Welch at Variety Playhouse (December 29, 2016)",0.029149,,"Available",False,False,"Atlanta","folk"
28234589,"2016-12-29","Willie Nelson at Austin City Limits Live at The Moody Theater (December 29, 2016)",0.110318,,"Available",99.0,157.0,"Austin",""
28234594,"2016-12-30","Willie Nelson at Austin City Limits Live at The Moody Theater (December 30, 2016)",0.110318,,"Available",99.0,157.0,"Austin",""
28234604,"2016-12-31","Willie Nelson at Austin City Limits Live at The Moody Theater (December 31, 2016)",0.110318,,"Available",99.0,157.0,"Austin",""
28234864,"2016-11-10","Panic City at Infusion Lounge (November 10, 2016)",0.000879,,,,,"SF Bay Area",""
28234894,"2016-11-16","Leon Foster Thomas at Shapeshifter Lab (November 16, 2016)",1.2e-05,,,,,"New York",""
28234899,"2016-11-17","Leon Foster Thomas at Smalls Jazz Club (November 17, 2016)",1.2e-05,,,,,"New York",""
28234914,"2016-12-01","Alex Meixner at Asbury Festhalle and Biergarten (December 1, 2016)",9.1e-05,,,,,"New York",""
28234924,"2016-12-02","Baby Gramps at Laurelthirst Public House (December 2, 2016)",0.000583,,,,,"Portland",""
28234959,"2016-11-30","Dark Moon with Tout at The Brewhouse (November 30, 2016)",0.000232,,,,,"London",""
28235074,"2016-11-11","Trevor Nelson at Brooklyn Bowl London (November 11, 2016)",0.00012,,,,,"London","hip hop rnb and dance hall"
28235309,"2016-11-12","Savoy Motel at Everybody Hits (November 12, 2016)",3e-05,,,,,"Philadelphia",""
28235594,"2016-11-13","Meg Cavanaugh and Richard Maule at The Finsbury (November 13, 2016)",3e-05,,,,,"London",""
28235759,"2016-12-05","Coco Jones, Omg Girlz, and Dreezy at Paramount Theater (December 5, 2016)",0.008543,,,,,"Chicago",""
28235879,"2016-12-13","Artificial Dissemination at Bovine Sex Club (December 13, 2016)",6e-06,,,,,"Toronto",""
28235914,"2016-11-19","Geoff Tate, Blaze Bayley, and Ripper Owens with Magus Beast and 1 more… at Mulcahy's Pub & Concert Hall (November 19, 2016)",0.000709,,"Available",24.25,24.25,"New York","alternative rock,american,rock"
28235959,"2016-11-16","Will Dailey at Awaken Cafe (November 16, 2016)",0.002447,,,,,"SF Bay Area","pop,rock,roots"
28235999,"2016-11-29","Josh Savage at Secret Show (November 29, 2016)",0.000313,,,,,"London",""
28236324,"2016-12-01","Trails and Ways at Bunk Bar (December 1, 2016)",0.007782,,,,,"Portland",""
28236334,"2016-12-03","Trails and Ways at Barboza (December 3, 2016)",0.007782,,,,,"Seattle",""
28236459,"2016-11-30","Make War with Cory Call, Chris Snelgrove, and Dexy K at DIY Space For London (November 30, 2016)",1e-05,,,,,"London",""
28236544,"2016-11-19","Basement Benders at Veg Bar (November 19, 2016)",8e-06,,,,,"London",""
28236584,"2016-11-12","Sola Rosa at Hootannany (November 12, 2016)",0.003091,,,,,"London",""
28236604,"2016-11-13","imprintband at Living Water Christian Church (November 13, 2016)",1e-06,,,,,"Atlanta",""
28236804,"2016-11-25","Alex Pangman at Distillery District (November 25, 2016)",7.6e-05,,,,,"Toronto",""
28236829,"2017-02-04","Alex Pangman at The Rex Hotel Jazz & Blues Bar (February 4, 2017)",7.6e-05,,,,,"Toronto",""
28236834,"2016-12-12","Holiday Friends at McMenamin's Crystal Ballroom (December 12, 2016)",0.000137,,,,,"Portland",""
28236849,"2016-12-01","Alex Pangman at The Reservoir Lounge (December 1, 2016)",7.6e-05,,,,,"Toronto",""
28236859,"2016-11-17","Fake Awake at Skylark Lounge (November 17, 2016)",0.0,,,,,"Denver",""
28236929,"2016-11-12","imprintband at Living Water Christian Church (November 12, 2016)",1e-06,,,,,"Atlanta",""
28237264,"2016-11-17","Mitch Woods And His Rocket 88's at Ashkenaz Music & Dance Community Center (November 17, 2016)",0.00017,,,,,"SF Bay Area",""
28237289,"2016-12-16","Rockaway Bitch at Slash Run (December 16, 2016)",1.3e-05,,,,,"Washington",""
28237374,"2016-11-12","Bad Case of Big Mouth at Clash City Studios And Casbah Lounge (November 12, 2016)",0.000115,,,,,"Los Angeles",""
28237459,"2016-11-13","Chris Miles and Colby James at House of Blues (November 13, 2016) (CANCELLED) ",0.000447,,,,,"Chicago",""
28237539,"2017-01-07","Randy Rogers Band at Grizzly Rose (January 7, 2017)",0.017664,,"Available",23.5,23.5,"Denver","country,red dirt,texas country"
28237544,"2017-01-11","Sam Riggs at Grizzly Rose (January 11, 2017)",0.000438,,"Available",15.0,15.0,"Denver",""
28237549,"2017-01-12","Cody Johnson at Grizzly Rose (January 12, 2017)",0.002969,,,,,"Denver",""
28237554,"2017-01-13","Cody Johnson at Grizzly Rose (January 13, 2017)",0.002969,,,,,"Denver",""
28237559,"2017-01-20","Josh Abbott Band at Grizzly Rose (January 20, 2017)",0.015216,,"Available",21.0,21.0,"Denver","red dirt,texas country"
28237564,"2017-01-21","Josh Abbott Band at Grizzly Rose (January 21, 2017)",0.015216,,"Available",21.0,21.0,"Denver","red dirt,texas country"
28237829,"2016-11-10","Paréidolia, Space4Lease, August Hotel, and Demos Papadimas at Elbo Room (November 10, 2016)",2.8e-05,,,,,"Chicago",""
28237839,"2016-11-12","Joshua Powell & The Great Train Robbery, The Cosmic Coronas, Watching for Foxes, and The Dharmas at Elbo Room (November 12, 2016)",9.4e-05,,"Available",10.0,10.0,"Chicago",""
28237854,"2016-11-13","Ape Machine with Salem's Bend and Heart Condition at Silverlake Lounge (November 13, 2016)",0.000276,,,,,"Los Angeles",""
28237859,"2016-11-13","Chuck Prophet and Stephanie Finch with Ben Morrison at Doc's Lab (November 13, 2016)",0.008709,,,,,"SF Bay Area",""
28237879,"2016-11-20","Radio Broadcast and Arrange for use at Elbo Room (November 20, 2016)",0.000212,,"Available",9.0,10.0,"Chicago",""
28237889,"2016-11-26","Francis Dunnery at Tin Angel at Serrano (November 26, 2016)",0.003518,,"Available",25.0,25.0,"Philadelphia","acoustic rock,progressive rock,rock,soft rock"
28237894,"2016-11-26","Miya Folick, Liphemra, SPELLES, and Music Bones at The Echo (November 26, 2016)",0.000654,,"Available",8.0,10.0,"Los Angeles",""
28237904,"2016-12-01","The Rub, Millow The Girl, Lesson, and Milow the Girl at Arlene's Grocery (December 1, 2016)",0.00088,,,,,"New York",""
28237914,"2016-12-09","Lee DeWyze at Tin Angel at Serrano (December 9, 2016)",0.018916,,,,,"Philadelphia","alternative rock,american idol"
28237919,"2016-12-10","Jigsaw Seen and New York Junk at Silverlake Lounge (December 10, 2016)",0.000228,,,,,"Los Angeles",""
28237929,"2016-12-17","Saved By the Band at Venkman's (December 17, 2016)",5e-06,,"Available",10.0,20.0,"Atlanta",""
28237974,"2017-02-15","Zoë Keating at Kessler Theater (February 15, 2017)",0.005536,,,,,"Dallas - Fort Worth","cello,instrumental"
28238024,"2016-11-11","Sugar Still at Left Coast Brewing Company (November 11, 2016)",2e-06,,,,,"Los Angeles",""
28238039,"2016-11-19","Sugar Still at Surf Brewery (November 19, 2016)",2e-06,,,,,"Los Angeles",""
28238049,"2016-11-21","Christa Burch and Syncopaths at First United Methodist Church (November 21, 2016)",1.2e-05,,,,,"SF Bay Area","celtic,contra,folk"
28238059,"2017-04-06","Syncopaths and Christa Burch at Lake City Community Center (April 6, 2017)",1.2e-05,,,,,"Seattle",""
28238219,"2016-11-18","Birthdaytheband with Rad Dad at Milk Bar (November 18, 2016)",3e-06,,,,,"SF Bay Area",""
28238229,"2016-11-11","Jay Martin at The Brew on Broadway (November 11, 2016)",1e-06,,,,,"Denver",""
28238259,"2016-12-02","Jazmine Sullivan with Blue Magic at Hilton Bala Cynwyd (December 2, 2016)",0.053178,,,,,"Philadelphia","hip hop rnb and dance hall"
28238449,"2016-11-13","James McMurtry at Terrapin Crossroads (November 13, 2016)",0.007043,,,,,"SF Bay Area","americana,folk rock,rock"
28238454,"2016-11-13","Larry Campbell & Teresa Williams at The Heights Theater (November 13, 2016)",7e-05,,,,,"Houston",""
28238469,"2016-11-14","Joan Shelley with Patty Griffin at City Winery (November 14, 2016)",0.024006,,,,,"Nashville",""
28238724,"2016-11-10","ajk james at Nambucca (November 10, 2016)",1e-06,,,,,"London",""
28239089,"2016-12-02","Martin Rev at Cafe OTO (December 2, 2016)",0.001788,,,,,"London",""
28239099,"2016-11-08","Spiritualized at Barbican Centre (November 8, 2016)",0.037377,,,,,"London","chamber pop,dream pop,neo-psychedelia,psychedelic rock,rock and indie,space rock"
28239154,"2016-12-02","Church Fire at 3 Kings Tavern (December 2, 2016)",1.2e-05,,,,,"Denver",""
28239164,"2016-11-18","Holophrase with Wheelchair Sports Camp and Church Fire at Syntax Physic Opera (November 18, 2016)",0.000171,,,,,"Denver",""
28239214,"2016-11-29","Kelly Burrows and Myke Mazzei at Wolf Like Me (November 29, 2016)",2e-06,,,,,"Toronto",""
28239254,"2016-11-11","Amy Rivard at Astor Room (November 11, 2016)",4e-06,,,,,"New York",""
28239259,"2016-11-18","Amy Rivard at Astor Room (November 18, 2016)",4e-06,,,,,"New York",""
28239264,"2016-11-25","Amy Rivard at The Astor Room (November 25, 2016)",4e-06,,,,,"New York",""
28239284,"2016-12-02","Amy Rivard at The Astor Room (December 2, 2016)",4e-06,,,,,"New York",""
28239349,"2016-12-20","Coco Jones, Omg Girlz, and Dreezy at DAR Constitution Hall (December 20, 2016)",0.008547,,,,,"Washington",""
28239379,"2016-11-25","The Boleys at Texas Mist (November 25, 2016)",5e-06,,,,,"Austin",""
28239399,"2016-11-18","March and Beauty at Lucky Lounge (November 18, 2016)",1e-06,,,,,"Austin",""
28239514,"2016-11-08","Norman Baker & the Backroads at Locol, Barley and Vine (November 8, 2016)",7e-06,,,,,"Seattle",""
28239574,"2016-11-24","Norman Baker & the Backroads at Little Red Hen (November 24, 2016)",7e-06,,,,,"Seattle",""
28239589,"2016-11-25","Norman Baker & the Backroads at Conor Byrne Pub (November 25, 2016)",7e-06,,,,,"Seattle",""
28239824,"2016-11-20","Orphan Goggles at Pixels (November 20, 2016)",5e-06,,,,,"Los Angeles",""
28240039,"2017-01-31","P.O.S. at Adelaide Hall (January 31, 2017)",0.011742,,,,,"Toronto",""
28240054,"2017-02-03","P.O.S. at Underground Arts (February 3, 2017)",0.011747,,,,,"Philadelphia",""
28240059,"2017-02-06","P.O.S. at Jammin' Java (February 6, 2017)",0.011747,,"Available",False,False,"Washington",""
28240079,"2017-02-11","P.O.S. at Aisle 5 (February 11, 2017)",0.011747,,,,,"Atlanta",""
28240089,"2017-02-14","P.O.S. at The Studio at Warehouse Live (February 14, 2017)",0.011747,,"Available",False,False,"Houston",""
28240094,"2017-02-15","P.O.S. at Mohawk (February 15, 2017)",0.011747,,,,,"Austin",""
28240099,"2017-02-16","P.O.S. at Club Dada (February 16, 2017)",0.011747,,,,,"Dallas - Fort Worth",""
28240129,"2017-03-02","P.O.S. at The Crocodile (March 2, 2017)",0.011747,,"Available",False,False,"Seattle",""
28240139,"2017-03-04","P.O.S. at Wonder Ballroom (March 4, 2017)",0.011747,,"Available",16.0,18.0,"Portland",""
28240189,"2017-03-15","P.O.S. at The Marquis Theater (March 15, 2017)",0.011747,,"Available",16.0,18.0,"Denver",""
28240319,"2016-11-15","Orphan Goggles at The Continental Room (November 15, 2016)",5e-06,,,,,"Los Angeles",""
28240614,"2016-11-16","Kyle Park at The Marc (November 16, 2016)",0.004242,,,,,"Austin",""
28240634,"2016-11-10","Malford Milligan with Jeff Plankenhorn at Riverbend Centre for the Arts (November 10, 2016)",0.0001,,,,,"Austin",""
28240704,"2016-11-17","Jeff Young at Genghis Cohen (November 17, 2016)",3.1e-05,,"Unknown",12.0,12.0,"Los Angeles",""
28240714,"2016-11-19","Holly Miranda at The Bowery Electric (November 19, 2016)",0.007164,,"Available",14.0,14.0,"New York",""
28240719,"2016-11-23","David Gray at Scottish Rite Auditorium (November 23, 2016)",0.125167,,"Available",58.7,68.95,"Philadelphia",""
28240764,"2016-12-16","Future Thieves at 12th and Porter (December 16, 2016)",0.00021,,,,,"Nashville",""
28240914,"2016-11-14","Vattica and Peter Barbee at Silverlake Lounge (November 14, 2016)",2.6e-05,,,,,"Los Angeles",""
28240919,"2016-11-23","The Drugstore Gypsies at Firehouse Saloon (November 23, 2016)",7e-06,,"Available",12.0,15.0,"Houston",""
28240924,"2016-12-01","Beakr at The Crocodile (December 1, 2016)",4.1e-05,,"Available",False,False,"Seattle",""
28240934,"2016-12-10","The Wandering Boys, Big Sadie, and Glass Mountain at Hungry Brain (December 10, 2016)",1.3e-05,,"Available",10.0,10.0,"Chicago",""
28241084,"2016-11-12","The Stolen Faces at The Family Wash (November 12, 2016)",0.0,,,,,"Nashville",""
28241089,"2016-11-19","Blaggards at Fado Irish Pub (November 19, 2016)",0.00135,,,,,"Austin","celtic punk,celtic rock"
28241099,"2016-12-22","Jane Monheit at Blues Alley (December 22, 2016)",0.00514,,,,,"Washington","jazz,jazz and blues,vocal jazz"
28241104,"2016-12-23","Jane Monheit at Blues Alley (December 23, 2016)",0.00514,,,,,"Washington","jazz,jazz and blues,vocal jazz"
28241109,"2016-12-31","The Stolen Faces at The Family Wash (December 31, 2016)",0.0,,,,,"Nashville",""
28241114,"2017-02-03","Ravi Coltrane at Bass Concert Hall, University of Texas (February 3, 2017)",0.001201,,,,,"Austin","jazz and blues"
28241204,"2017-03-16","Jane Monheit at Dimitriou's Jazz Alley (March 16, 2017)",0.00514,,,,,"Seattle","jazz,jazz and blues,vocal jazz"
28241209,"2017-03-17","Jane Monheit at Dimitriou's Jazz Alley (March 17, 2017)",0.00514,,,,,"Seattle","jazz,jazz and blues,vocal jazz"
28241214,"2017-03-17","Jane Monheit at Dimitriou's Jazz Alley (March 17, 2017)",0.00514,,,,,"Seattle","jazz,jazz and blues,vocal jazz"
28241219,"2017-03-18","Jane Monheit at Dimitriou's Jazz Alley (March 18, 2017)",0.00514,,,,,"Seattle","jazz,jazz and blues,vocal jazz"
28241224,"2017-03-18","Jane Monheit at Dimitriou's Jazz Alley (March 18, 2017)",0.00514,,,,,"Seattle","jazz,jazz and blues,vocal jazz"
28241229,"2017-03-19","Jane Monheit at Dimitriou's Jazz Alley (March 19, 2017)",0.00514,,,,,"Seattle","jazz,jazz and blues,vocal jazz"
28241254,"2017-04-28","Ravi Coltrane at University of North Texas (April 28, 2017)",0.001201,,,,,"Dallas - Fort Worth","jazz and blues"
28241524,"2016-11-14","SFJazz Collective with Miguel Zenón, David Sánchez, Sean Jones, and 5 more… at Cadogan Hall (November 14, 2016)",0.001397,,,,,"London",""
28241644,"2016-11-30","The Jackalope Saints, Roselit Bone, and McDougall at Goodfoot (November 30, 2016)",9.6e-05,,,,,"Portland",""
28241904,"2016-11-15","John Paul White at Lincoln Hall (November 15, 2016)",0.002327,,,,,"Chicago",""
28241909,"2016-11-15","Robyn Hitchcock at McGonigel's Mucky Duck (November 15, 2016)",0.006254,,,,,"Houston","british,country,english,folk,uk"
28241914,"2016-11-16","Indigo Girls at Daniels Hall, Swallow Hill (November 16, 2016)",0.036869,,,,,"Denver","contemporary folk,folk,folk pop,folk rock,rock,singer/songwriter"
28241924,"2016-11-16","Joan Shelley with Patty Griffin at City Winery (November 16, 2016)",0.023993,,,,,"Nashville",""
28241979,"2016-11-23","Animal Noise at Sebright Arms (November 23, 2016)",0.000131,,"Available",False,False,"London","animal noise,colchester,experimental,indie,liquid management,rock"
28242264,"2016-11-11","Latina at The Theatre, Adult Community College (November 11, 2016)",6e-05,,,,,"London",""
28242844,"2016-11-19","Sing Gospel with Manchester Inspirational Voices and Wayne Ellington at Twyford Church of England High School (November 19, 2016)",1e-06,,,,,"London",""
28242909,"2016-11-11","Roch at The NINES Peckham (November 11, 2016)",1.9e-05,,,,,"London",""
28243004,"2016-11-26","The Walters (US) with Post Animal, Summer Salt, and Pool Holograph at Lincoln Hall (November 26, 2016)",0.000496,,,,,"Chicago",""
28243019,"2016-12-16","The Howling Tongues at Vinyl (December 16, 2016)",6.7e-05,,,,,"Atlanta",""
28243229,"2016-12-02","Nahko and Medicine for the People with Flobots at The Regency Ballroom (December 2, 2016)",0.058116,,,,,"SF Bay Area",""
28243269,"2016-12-06","Rooney at Bluebird Theater (December 6, 2016)",0.043374,,"Available",False,False,"Denver","alternative,american,indie,indie pop,indie rock,rock"
28243319,"2016-12-02","101WKQX The Night We Stole Christmas 2016",0.237742,,"Available",9999999,0,"Chicago","alternative rock,blues rock,garage rock,garage rock revival,indie rock,neo-psychedelia,psychedelic rock,punk blues"
28243394,"2016-11-25","The Warhorses (Country/Americana) at Rattle Inn (November 25, 2016)",0.0,,,,,"Austin",""
28243474,"2016-11-22","Quiet Boy and Polo at Hackney Showroom (November 22, 2016)",0.001325,,,,,"London",""
28243554,"2016-12-03","Flobots at Moe's Alley (December 3, 2016)",0.058833,,,,,"SF Bay Area","conscious hip hop,conscious rap,delphi8000,hip hop,left-wing,political,rap"
28243609,"2016-12-22","Rebirth Brass Band at Bluebird Theater (December 22, 2016)",0.011496,,"Available",False,False,"Denver","brass band,jazz"
28243619,"2016-12-23","Rebirth Brass Band at Bluebird Theater (December 23, 2016)",0.011496,,,,,"Denver","brass band,jazz"
28243624,"2017-01-14","Pandas and People at Bluebird Theater (January 14, 2017)",9.2e-05,,,,,"Denver",""
28243699,"2016-12-08","Phantogram with My Body at Crystal Ballroom (December 8, 2016)",0.136225,,,,,"Portland","ambient pop,electronic,electropop,glitch pop,indie pop,indietronica,pop rap"
28243834,"2017-05-01","Delain and Hammerfall at Gothic Theatre (May 1, 2017)",0.013268,,,,,"Denver",""
28243894,"2016-11-27","Ice Nine Kills at The Studio at Webster Hall (November 27, 2016)",0.008621,,,,,"New York",""
28243899,"2016-11-12","Julia Jacklin at Rough Trade East (November 12, 2016)",0.000282,,,,,"London",""
28244014,"2016-11-18","Cannibal Ramblers, John Carpenter Band, and Beta Motel at Arlene's Grocery (November 18, 2016)",2.1e-05,,"Available",10.0,10.0,"New York",""
28244064,"2016-11-26","The Werks at Mercy Lounge (November 26, 2016)",0.001796,,,,,"Nashville","jam band,the werk out music and arts festival,the werks"
28244144,"2016-11-11","Choking Victim at Gothic Theatre (November 11, 2016)",0.000367,,,,,"Denver",""
28244269,"2016-11-26","Such at Renaissance Hotel (November 26, 2016)",0.000128,,,,,"Denver",""
28244289,"2016-11-30","Jess Lambert at Tim's Tavern (November 30, 2016)",1.1e-05,,,,,"Seattle",""
28244319,"2016-11-19","Jose Pepito Gomez at Subrosa (November 19, 2016)",4e-06,,,,,"New York",""
28244344,"2016-11-18","SUPERMAMBO! at Subrosa (November 18, 2016)",2e-06,,,,,"New York",""
28244369,"2016-11-12","Field Guides, Trash Gendar, Fraidycat, and Psychic selves at Legion Bar (November 12, 2016)",2.3e-05,,,,,"New York",""
28244569,"2016-11-17","The Dirty Nil with Kenneths and The New Tusk at The Macbeth (November 17, 2016)",0.000613,,,,,"London","alternative,canadian,dirty,indie,little,metal,nil"
28244639,"2016-12-08","The Album Leaf at Constellation Room at the Observatory (December 8, 2016)",0.038317,,,,,"Los Angeles",""
28244644,"2016-12-17","The Album Leaf at The Catalyst Atrium (December 17, 2016)",0.038317,,,,,"SF Bay Area",""
28244674,"2016-12-07","Xasthur at The Blue Lagoon (December 7, 2016)",1.8e-05,,,,,"SF Bay Area","black metal"
28244769,"2016-11-18","Punk Rock Olympics 2016",0.000109,,,,,"Austin",""
28244774,"2016-11-11","Michigander at SOFAR Sounds (November 11, 2016)",1.3e-05,,,,,"Chicago",""
28244834,"2016-12-09","Xasthur with Johanna Warren and Nest (Finland) at High Water Mark Lounge (December 9, 2016)",0.000776,,,,,"Portland","black metal"
28244999,"2016-11-19","Fdvm at Hornblower Infinity (November 19, 2016)",0.000698,,,,,"New York",""
28245084,"2016-11-26","Jeffrey Scott Stewart at Private Show (November 26, 2016)",2e-06,,,,,"Houston",""
28245139,"2016-12-14","The Marcus King Band at Buddy Guy's Legends (December 14, 2016)",0.000338,,,,,"Chicago",""
28245149,"2016-11-26","Herobust at Roseland Theater (November 26, 2016)",0.005747,,,,,"Portland",""
28245219,"2016-12-09","A Vulture Wake with Aggro Mucho, Guilty By Association, What's Left? (US), and 1 more… at Chop Shop Bar & Grill (December 9, 2016)",5e-05,,,,,"Los Angeles",""
28245304,"2016-12-15","Bishop Briggs with bed. (portland, or) at Crystal Ballroom (December 15, 2016)",0.003295,,,,,"Portland","alternative rock"
28245419,"2016-11-27","LaVon Hardison with Eric Verlinde and Alex Dugdale Quintet at Baay Theatre (November 27, 2016)",4e-06,,,,,"Seattle",""
28245429,"2016-12-15","LaVon Hardison at North City Bistro and Wine Shop (December 15, 2016)",2e-06,,,,,"Seattle",""
28245499,"2016-12-01","Lawrence Trailer at Rockwood Music Hall (December 1, 2016)",2.2e-05,,,,,"New York",""
28245524,"2016-12-09","Tia Brazda at Distillery District (December 9, 2016)",9.4e-05,,,,,"Toronto","brazda,jazz,tia,toronto"
28245554,"2016-12-06","RÜFÜS DU SOL and RÜFÜS with Yuma X and Kllo at The Wiltern (December 6, 2016)",0.028782,,,,,"Los Angeles",""
28245594,"2016-12-03","Celia Verbeck at Upstairs Lounge, Pianos (December 3, 2016)",1e-06,,,,,"New York",""
28245604,"2016-12-02","Phil Johnson at Spice Monkey (December 2, 2016)",1.8e-05,,,,,"SF Bay Area",""
28245614,"2016-12-06","Phil Johnson at Layover Music Bar & Lounge (December 6, 2016)",1.8e-05,,,,,"SF Bay Area",""
28245649,"2016-11-12","The Groove Merchants at Wooden Match (November 12, 2016)",0.000143,,,,,"Philadelphia",""
28245654,"2016-11-26","The Groove Merchants at Southside 313 (November 26, 2016)",0.000143,,,,,"Philadelphia",""
28245704,"2016-12-15","Worth and David Jacobs-Strain at Alberta Rose Theatre (December 15, 2016)",0.000337,,,,,"Portland",""
28245854,"2016-11-11","Three Dimensional Crew, Amplified, 3 Headed Dragon, Unanimus, and 6 more… at Summit House Beer Garden and Grill (November 11, 2016)",0.000183,,,,,"SF Bay Area",""
28245924,"2016-12-03","Firebird Festival 2016",4e-06,,,,,"Philadelphia",""
28245969,"2016-12-06","Haley Bonar with Heart of the Whale at Bottom of the Hill (December 6, 2016)",0.00342,,,,,"SF Bay Area",""
28246064,"2016-11-23","The Shimmer Band at Upstairs at The Garage (November 23, 2016)",6.9e-05,,,,,"London",""
28246169,"2016-11-23","Yonaka at The Old Queen’s Head (November 23, 2016)",7.9e-05,,,,,"London",""
28246349,"2016-11-17","Asher Roth with The Norm at The Foundry (November 17, 2016)",0.080579,,,,,"Atlanta",""
28246499,"2017-02-11","The Wood Brothers at 9:30 Club (February 11, 2017)",0.011524,,,,,"Washington",""
28246509,"2016-11-10","Ekkah at Corsica Studios (November 10, 2016)",0.000865,,,,,"London",""
28246549,"2016-11-11","Stifler's Mom at The Cutting Room (November 11, 2016)",1.2e-05,,"Unknown",24.75,24.75,"New York",""
28246589,"2016-11-13","Sam Whitehouse at Neck of the Woods (November 13, 2016)",1e-06,,"Unknown",15.0,15.0,"SF Bay Area",""
28246619,"2016-12-22","Daniel Menche with Project Metamorphosis at Chapel Performance Space at Good Shepherd Center (December 22, 2016)",0.000146,,,,,"Seattle",""
28246629,"2016-11-17","Backstage at The Parlor of the Spires (November 17, 2016)",0.00041,,,,,"Houston",""
28246634,"2016-11-09","nonclassical with Kit Downes and Tom Challenger and Tre Voci at The Victoria, Dalston (November 9, 2016)",1.6e-05,,,,,"London",""
28246699,"2016-11-26","Cartwright at Empire Control Room & Garage (November 26, 2016)",1.8e-05,,,,,"Austin",""
28246704,"2016-12-13","Royal Teeth with Swimm at Slim's (December 13, 2016)",0.009153,,,,,"SF Bay Area",""
28246709,"2016-11-13","50th Anniversary Concert at National Sawdust (November 13, 2016)",1e-06,,,,,"New York",""
28246849,"2016-11-14","CRX with Streets of Laredo and The Gloomies at Great Hall (November 14, 2016)",0.001665,,"Available",9999999,0,"Toronto",""
28246869,"2016-11-22","David Gray at Queen Elizabeth Theatre (November 22, 2016)",0.125112,,"Available",9999999,0,"Toronto",""
28246889,"2016-11-18","Blue October at The Marc (November 18, 2016)",0.069109,,,,,"Austin","alternative rock,dance,pop,synthpop"
28246894,"2016-12-06","Lizzo at Velvet Underground (December 6, 2016)",0.004107,,"Available",20.25,20.25,"Toronto",""
28246904,"2016-12-09","David Dondero at Studio Bar (December 9, 2016)",0.001105,,"Available",18.0,18.0,"Toronto",""
28246944,"2017-02-02","Rosanne Lui at Woodbine Concert Hall (February 2, 2017)",9e-06,,"Available",9999999,0,"Toronto",""
28246959,"2017-03-16","Billy Ocean at Woodbine Concert Hall (March 16, 2017)",0.043149,,"Available",9999999,0,"Toronto","adult contemporary,british,caribbean queen,classic pop and rock,contemporary r&b,dance-pop,disco,english,pop,pop soul,trinidadian,uk"
28246964,"2017-03-24","Bastille at Air Canada Centre (March 24, 2017)",0.300509,,"Available",53.25,67.5,"Toronto",""
28246994,"2016-11-26","Dälek with Necro Deathmort at Corsica Studios (November 26, 2016)",0.002425,,,,,"London","abstract hip-hop,drone,experimental hip-hop,hip-hop,noise"
28247239,"2016-11-10","The Funky Dawgz Brass Band at Drom (November 10, 2016)",3.8e-05,,,,,"New York",""
28247244,"2016-11-10","DIIV with Moon King at Thalia Hall (November 10, 2016)",0.031642,,,,,"Chicago","dream pop,indie rock,jangle pop,krautrock,neo-psychedelia,post-punk,shoegazing"
28247309,"2016-11-12","DIIV and Moon King at High Watt (November 12, 2016)",0.031358,,,,,"Nashville","dream pop,indie rock,jangle pop,krautrock,neo-psychedelia,post-punk,shoegazing"
28247369,"2016-11-16","My Bubba at The Tractor Tavern (November 16, 2016)",0.00127,,,,,"Seattle","acoustic,country,female,folk music,icelandic,scandinavian,world"
28247379,"2016-11-16","The Orwells at Star Theater (November 16, 2016)",0.02083,,,,,"Portland",""
28247409,"2016-11-18","Ruby Revue Burlesque Show at Bronze Peacock Room, House of Blues (November 18, 2016)",3.4e-05,,"Available",37.83,54.45,"Houston",""
28247444,"2016-11-18","Ruby Revue Burlesque Show at Bronze Peacock Room, House of Blues (November 18, 2016)",3.4e-05,,"Available",37.83,54.45,"Houston",""
28247449,"2016-11-18","Maségo at Constellation Room at the Observatory (November 18, 2016)",0.000661,,,,,"Los Angeles",""
28247514,"2016-11-19","Sarah Silva, Levi Ray, A.W.A.S, Angela Laino, and 2 more… at Mercy Lounge (November 19, 2016)",9.9e-05,,"Available",13.25,13.25,"Nashville",""
28247519,"2016-11-19","Emmanuel at Dolby Theatre (November 19, 2016)",0.00754,,"Available",86.7,189.5,"Los Angeles","latin ballad,latin pop"
28247534,"2016-11-20","David Gray at Apollo Theater (November 20, 2016)",0.125112,,"Available",87.5,112.15,"New York",""
28247539,"2016-11-20","DIIV, Moon King, and Pill (NYC) at Warsaw (November 20, 2016)",0.03161,,,,,"New York","dream pop,indie rock,jangle pop,krautrock,neo-psychedelia,post-punk,shoegazing"
28247569,"2016-11-26","Blue Water Highway Band at Cambridge Room, House of Blues (November 26, 2016)",6.5e-05,,"Available",9999999,0,"Dallas - Fort Worth",""
28247574,"2016-11-26","The Naked and Famous at White Oak Music Hall (November 26, 2016)",0.203052,,,,,"Houston",""
28247579,"2016-11-26","DJ Daily at Coda (November 26, 2016)",1.2e-05,,"Available",0.0,0,"Philadelphia",""
28247584,"2016-11-26","David Gray at Palace of Fine Arts (November 26, 2016)",0.125112,,"Available",9999999,0,"SF Bay Area",""
